flowCode,reporterCode,reporterISO,partnerCode,partnerISO,cmdCode,cmdDesc,qtyUnitAbbr,qty,fobvalue
X,156,CHN,188,CRI,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,790309.0
X,156,CHN,191,HRV,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1229053.0
X,156,CHN,192,CUB,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,2469234.0
X,156,CHN,196,CYP,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,493355.0
X,156,CHN,203,CZE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,7170269.0
X,156,CHN,204,BEN,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,3434057.0
X,156,CHN,208,DNK,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,5716982.0
X,156,CHN,212,DMA,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,6390.0
X,156,CHN,214,DOM,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1307165.0
X,156,CHN,218,ECU,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,5401087.0
X,156,CHN,222,SLV,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1188944.0
X,156,CHN,226,GNQ,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,225755.0
X,156,CHN,231,ETH,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,654011.0
X,156,CHN,232,ERI,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,187400.0
X,156,CHN,233,EST,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,2095126.0
X,156,CHN,242,FJI,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,305198.0
X,156,CHN,246,FIN,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,6683847.0
X,156,CHN,251,FRA,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,21313932.0
X,156,CHN,258,PYF,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,170051.0
X,156,CHN,262,DJI,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,561269.0
X,156,CHN,266,GAB,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,248211.0
X,156,CHN,268,GEO,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,317110.0
X,156,CHN,270,GMB,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,228435.0
X,156,CHN,275,PSE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,79246.0
X,156,CHN,276,DEU,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,44167302.0
X,156,CHN,288,GHA,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,45517441.0
X,156,CHN,300,GRC,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,4555668.0
X,156,CHN,308,GRD,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,149.0
X,156,CHN,320,GTM,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,4545899.0
X,156,CHN,324,GIN,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,2248732.0
X,156,CHN,328,GUY,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,503432.0
X,156,CHN,332,HTI,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1184304.0
X,156,CHN,340,HND,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1443075.0
X,156,CHN,344,HKG,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,96809638.0
X,156,CHN,348,HUN,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,2666453.0
X,156,CHN,352,ISL,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,945595.0
X,156,CHN,360,IDN,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,39061330.0
X,156,CHN,364,IRN,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,8354821.0
X,156,CHN,368,IRQ,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1417032.0
X,156,CHN,372,IRL,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1249005.0
X,156,CHN,376,ISR,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,8759637.0
X,156,CHN,380,ITA,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,36242977.0
X,156,CHN,384,CIV,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1990741.0
X,156,CHN,388,JAM,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1153440.0
X,156,CHN,392,JPN,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,197459109.0
X,156,CHN,398,KAZ,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,8900173.0
X,156,CHN,400,JOR,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,3410780.0
X,156,CHN,404,KEN,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,6428777.0
X,156,CHN,408,PRK,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,25997256.0
X,156,CHN,410,KOR,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,115477432.0
X,156,CHN,414,KWT,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1790536.0
X,156,CHN,417,KGZ,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,7639607.0
X,156,CHN,418,LAO,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,960073.0
X,156,CHN,422,LBN,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,2583153.0
X,156,CHN,426,LSO,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,3397.0
X,156,CHN,428,LVA,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1425786.0
X,156,CHN,430,LBR,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,226972.0
X,156,CHN,434,LBY,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,2884945.0
X,156,CHN,440,LTU,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1889080.0
X,156,CHN,442,LUX,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,41213.0
X,156,CHN,446,MAC,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,260521.0
X,156,CHN,450,MDG,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,814932.0
X,156,CHN,454,MWI,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,90120.0
X,156,CHN,458,MYS,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,43702283.0
X,156,CHN,462,MDV,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,122238.0
X,156,CHN,466,MLI,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,502250.0
X,156,CHN,470,MLT,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,977370.0
X,156,CHN,478,MRT,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1046970.0
X,156,CHN,480,MUS,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1159076.0
X,156,CHN,484,MEX,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,19945249.0
X,156,CHN,490,S19,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,33752495.0
X,156,CHN,496,MNG,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,2764789.0
X,156,CHN,498,MDA,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,51047.0
X,156,CHN,499,MNE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,138705.0
X,156,CHN,504,MAR,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,33275378.0
X,156,CHN,508,MOZ,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1802046.0
X,156,CHN,512,OMN,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1074003.0
X,156,CHN,516,NAM,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,516148.0
X,156,CHN,524,NPL,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,60895.0
X,156,CHN,528,NLD,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,28085100.0
X,156,CHN,530,ANT,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,11862.0
X,156,CHN,533,ABW,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,4594.0
X,156,CHN,540,NCL,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,254803.0
X,156,CHN,548,VUT,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,85111.0
X,156,CHN,554,NZL,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,5542296.0
X,156,CHN,558,NIC,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,462334.0
X,156,CHN,562,NER,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,80001.0
X,156,CHN,566,NGA,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,15615378.0
X,156,CHN,579,NOR,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,9287849.0
X,156,CHN,583,FSM,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,823.0
X,156,CHN,584,MHL,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,608.0
X,156,CHN,585,PLW,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,50.0
X,156,CHN,586,PAK,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,21919933.0
X,156,CHN,591,PAN,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,4975387.0
X,156,CHN,598,PNG,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1088911.0
X,156,CHN,600,PRY,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,291678.0
X,156,CHN,604,PER,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,6940459.0
X,156,CHN,608,PHL,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,26978551.0
X,156,CHN,616,POL,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,10472645.0
X,156,CHN,620,PRT,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,3055062.0
X,156,CHN,624,GNB,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,405724.0
X,156,CHN,626,TLS,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,70410.0
X,156,CHN,634,QAT,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1820142.0
X,156,CHN,642,ROU,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,2983737.0
X,156,CHN,643,RUS,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,30437757.0
X,156,CHN,646,RWA,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,293178.0
X,156,CHN,662,LCA,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,559.0
X,156,CHN,670,VCT,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,12201.0
X,156,CHN,682,SAU,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,21354450.0
X,156,CHN,686,SEN,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1933904.0
X,156,CHN,688,SRB,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,238155.0
X,156,CHN,690,SYC,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,90839.0
X,156,CHN,694,SLE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,216043.0
X,156,CHN,699,IND,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,54710642.0
X,156,CHN,702,SGP,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,24464540.0
X,156,CHN,703,SVK,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1014044.0
X,156,CHN,704,VNM,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,82557865.0
X,156,CHN,705,SVN,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,2842683.0
X,156,CHN,706,SOM,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,200.0
X,156,CHN,710,ZAF,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,19686442.0
X,156,CHN,716,ZWE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,187512.0
X,156,CHN,724,ESP,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,20079386.0
X,156,CHN,736,SDN,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1471123.0
X,156,CHN,740,SUR,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,889732.0
X,156,CHN,748,SWZ,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,9617.0
X,156,CHN,752,SWE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,7535162.0
X,156,CHN,757,CHE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,599745.0
X,156,CHN,760,SYR,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,10025380.0
X,156,CHN,762,TJK,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,572698.0
X,156,CHN,764,THA,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,38126527.0
X,156,CHN,768,TGO,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,2540545.0
X,156,CHN,776,TON,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,19590.0
X,156,CHN,780,TTO,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,863452.0
X,156,CHN,784,ARE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,30629157.0
X,156,CHN,788,TUN,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,3197018.0
X,156,CHN,792,TUR,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,21616660.0
X,156,CHN,795,TKM,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,601648.0
X,156,CHN,800,UGA,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,239053.0
X,156,CHN,804,UKR,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,13141473.0
X,156,CHN,807,MKD,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,2340.0
X,156,CHN,818,EGY,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,20898360.0
X,156,CHN,826,GBR,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,48585220.0
X,156,CHN,834,TZA,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,10375521.0
X,156,CHN,842,USA,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,251584952.0
X,156,CHN,854,BFA,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,88923.0
X,156,CHN,858,URY,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1036561.0
X,156,CHN,860,UZB,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,1592120.0
X,156,CHN,862,VEN,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,3535175.0
X,156,CHN,876,WLF,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,28182.0
X,156,CHN,882,WSM,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,33050.0
X,156,CHN,887,YEM,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,2377892.0
X,156,CHN,894,ZMB,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",N/A,,152566.0
X,156,CHN,0,W00,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1430757650.0
X,156,CHN,4,AFG,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,9337.0
X,156,CHN,8,ALB,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,378321.0
X,156,CHN,12,DZA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,2273896.0
X,156,CHN,24,AGO,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,2116715.0
X,156,CHN,28,ATG,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,312.0
X,156,CHN,31,AZE,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,311338.0
X,156,CHN,32,ARG,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,2840563.0
X,156,CHN,36,AUS,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,23579001.0
X,156,CHN,40,AUT,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,2055503.0
X,156,CHN,44,BHS,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,685.0
X,156,CHN,48,BHR,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,295771.0
X,156,CHN,50,BGD,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,5740617.0
X,156,CHN,51,ARM,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,4760.0
X,156,CHN,52,BRB,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,7746.0
X,156,CHN,56,BEL,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,7691702.0
X,156,CHN,68,BOL,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,275502.0
X,156,CHN,70,BIH,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,24840.0
X,156,CHN,72,BWA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,87032.0
X,156,CHN,76,BRA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,17824760.0
X,156,CHN,84,BLZ,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,9359.0
X,156,CHN,90,SLB,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,2421.0
X,156,CHN,96,BRN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,118551.0
X,156,CHN,100,BGR,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,3797593.0
X,156,CHN,104,MMR,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,4004344.0
X,156,CHN,112,BLR,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,258899.0
X,156,CHN,116,KHM,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,629770.0
X,156,CHN,120,CMR,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,544361.0
X,156,CHN,124,CAN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,7280661.0
X,156,CHN,132,CPV,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,49694.0
X,156,CHN,140,CAF,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,23975.0
X,156,CHN,144,LKA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,2848275.0
X,156,CHN,148,TCD,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,21981.0
X,156,CHN,152,CHL,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,7155930.0
X,156,CHN,170,COL,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,5031414.0
X,156,CHN,174,COM,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,23600.0
X,156,CHN,178,COG,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,561002.0
X,156,CHN,180,COD,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,475760.0
X,156,CHN,188,CRI,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,294568.0
X,156,CHN,191,HRV,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,2081882.0
X,156,CHN,192,CUB,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1084653.0
X,156,CHN,196,CYP,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,92896.0
X,156,CHN,203,CZE,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1924420.0
X,156,CHN,204,BEN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1065444.0
X,156,CHN,208,DNK,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,17389511.0
X,156,CHN,212,DMA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,32338.0
X,156,CHN,214,DOM,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,990630.0
X,156,CHN,218,ECU,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,3107609.0
X,156,CHN,222,SLV,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,974431.0
X,156,CHN,226,GNQ,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,227779.0
X,156,CHN,231,ETH,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1214670.0
X,156,CHN,232,ERI,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,21377.0
X,156,CHN,233,EST,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1342383.0
X,156,CHN,242,FJI,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,51882.0
X,156,CHN,246,FIN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,11505861.0
X,156,CHN,251,FRA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,9261134.0
X,156,CHN,258,PYF,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,304.0
X,156,CHN,262,DJI,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,766588.0
X,156,CHN,266,GAB,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,56598.0
X,156,CHN,268,GEO,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,913015.0
X,156,CHN,270,GMB,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,26647.0
X,156,CHN,275,PSE,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,10965.0
X,156,CHN,276,DEU,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,32270423.0
X,156,CHN,288,GHA,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,4525731.0
X,156,CHN,300,GRC,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1002854.0
X,156,CHN,320,GTM,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1193817.0
X,156,CHN,324,GIN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,536185.0
X,156,CHN,328,GUY,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,126630.0
X,156,CHN,332,HTI,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,710376.0
X,156,CHN,340,HND,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,312203.0
X,156,CHN,344,HKG,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,158184712.0
X,156,CHN,348,HUN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,2398738.0
X,156,CHN,352,ISL,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,4319.0
X,156,CHN,360,IDN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,33481416.0
X,156,CHN,364,IRN,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,12341511.0
X,156,CHN,368,IRQ,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,1067530.0
X,156,CHN,372,IRL,35,Albuminoidal substances; modified starches; glues; enzymes,N/A,,523614.0
