flowCode,reporterCode,reporterISO,partnerCode,partnerISO,cmdCode,cmdDesc,qtyUnitAbbr,qty,fobvalue
X,392,JPN,434,LBY,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,99222246.0
X,392,JPN,440,LTU,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,983734.0
X,392,JPN,442,LUX,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,82653.0
X,392,JPN,446,MAC,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,24828494.0
X,392,JPN,454,MWI,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,16950526.0
X,392,JPN,450,MDG,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,11522499.0
X,392,JPN,458,MYS,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1309481239.0
X,392,JPN,466,MLI,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1536141.0
X,392,JPN,462,MDV,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,718043.0
X,392,JPN,470,MLT,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,34294487.0
X,392,JPN,478,MRT,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,11705441.0
X,392,JPN,480,MUS,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,40433479.0
X,392,JPN,484,MEX,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,952739223.0
X,392,JPN,490,S19,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1534555071.0
X,392,JPN,496,MNG,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,19104128.0
X,392,JPN,498,MDA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,36022.0
X,392,JPN,500,MSR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,441234.0
X,392,JPN,504,MAR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,116147653.0
X,392,JPN,508,MOZ,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,6293526.0
X,392,JPN,516,NAM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3099747.0
X,392,JPN,512,OMN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,729102758.0
X,392,JPN,520,NRU,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,19833.0
X,392,JPN,524,NPL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,5826567.0
X,392,JPN,527,O19,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,292722.0
X,392,JPN,528,NLD,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1060061456.0
X,392,JPN,530,ANT,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,49084151.0
X,392,JPN,540,NCL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,18316411.0
X,392,JPN,548,VUT,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,2990572.0
X,392,JPN,554,NZL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1104681282.0
X,392,JPN,558,NIC,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,41344475.0
X,392,JPN,562,NER,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1063895.0
X,392,JPN,566,NGA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,152722819.0
X,392,JPN,570,NIU,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,10202.0
X,392,JPN,577,F19,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1226987.0
X,392,JPN,579,NOR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,346152241.0
X,392,JPN,580,MNP,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,7679901.0
X,392,JPN,581,UMI,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,182976.0
X,392,JPN,583,FSM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3414318.0
X,392,JPN,585,PLW,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1981061.0
X,392,JPN,584,MHL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,633131.0
X,392,JPN,586,PAK,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,344122792.0
X,392,JPN,591,PAN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,169892154.0
X,392,JPN,598,PNG,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,24636337.0
X,392,JPN,600,PRY,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,18378773.0
X,392,JPN,604,PER,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,129964322.0
X,392,JPN,608,PHL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,686830430.0
X,392,JPN,612,PCN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,13940.0
X,392,JPN,616,POL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,131982790.0
X,392,JPN,620,PRT,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,272726941.0
X,392,JPN,624,GNB,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,495021.0
X,392,JPN,626,TLS,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1002969.0
X,392,JPN,637,A59,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,44113989.0
X,392,JPN,634,QAT,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,327217011.0
X,392,JPN,642,ROU,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,2587169.0
X,392,JPN,643,RUS,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,902899561.0
X,392,JPN,659,KNA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,5795200.0
X,392,JPN,646,RWA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,6594590.0
X,392,JPN,654,SHN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,67692.0
X,392,JPN,660,AIA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,646059.0
X,392,JPN,662,LCA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,7997120.0
X,392,JPN,678,STP,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,46077.0
X,392,JPN,670,VCT,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,4252906.0
X,392,JPN,682,SAU,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,2073680115.0
X,392,JPN,686,SEN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3840894.0
X,392,JPN,694,SLE,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,2860465.0
X,392,JPN,690,SYC,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3431788.0
X,392,JPN,699,IND,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,231043450.0
X,392,JPN,702,SGP,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1007976929.0
X,392,JPN,703,SVK,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,209056.0
X,392,JPN,704,VNM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,240355964.0
X,392,JPN,705,SVN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,66393552.0
X,392,JPN,706,SOM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,103144.0
X,392,JPN,710,ZAF,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,896355245.0
X,392,JPN,716,ZWE,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,11046498.0
X,392,JPN,724,ESP,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1409594831.0
X,392,JPN,736,SDN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,35899601.0
X,392,JPN,740,SUR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,34401550.0
X,392,JPN,748,SWZ,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,990232.0
X,392,JPN,752,SWE,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,455879463.0
X,392,JPN,757,CHE,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,619369461.0
X,392,JPN,762,TJK,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,144600.0
X,392,JPN,760,SYR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,67771438.0
X,392,JPN,764,THA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1737301039.0
X,392,JPN,768,TGO,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3771497.0
X,392,JPN,772,TKL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,33496.0
X,392,JPN,776,TON,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1274647.0
X,392,JPN,780,TTO,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,122941582.0
X,392,JPN,784,ARE,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1607694718.0
X,392,JPN,788,TUN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,31176456.0
X,392,JPN,792,TUR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,345667561.0
X,392,JPN,795,TKM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,39475.0
X,392,JPN,796,TCA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,631167.0
X,392,JPN,798,TUV,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,44295.0
X,392,JPN,800,UGA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,23217401.0
X,392,JPN,804,UKR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,116331538.0
X,392,JPN,807,MKD,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,694732.0
X,392,JPN,818,EGY,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,247487568.0
X,392,JPN,826,GBR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,4250127973.0
X,392,JPN,834,TZA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,49491119.0
X,392,JPN,842,USA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,44470711599.0
X,392,JPN,854,BFA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1864419.0
X,392,JPN,858,URY,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,2009469.0
X,392,JPN,860,UZB,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,4632297.0
X,392,JPN,862,VEN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,98777240.0
X,392,JPN,882,WSM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,2917506.0
X,392,JPN,887,YEM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,63612659.0
X,392,JPN,894,ZMB,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,11272453.0
X,392,JPN,891,SCG,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,264730.0
X,392,JPN,899,_X ,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,4759.0
X,392,JPN,0,W00,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,94671219483.0
X,392,JPN,4,AFG,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,14219812.0
X,392,JPN,8,ALB,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,223273.0
X,392,JPN,12,DZA,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,51156406.0
X,392,JPN,16,ASM,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,243244.0
X,392,JPN,28,ATG,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,64145.0
X,392,JPN,31,AZE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,8920594.0
X,392,JPN,24,AGO,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,5869806.0
X,392,JPN,32,ARG,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,85644755.0
X,392,JPN,36,AUS,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,1540855588.0
X,392,JPN,40,AUT,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,161930382.0
X,392,JPN,44,BHS,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,14267395.0
X,392,JPN,48,BHR,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,31415980.0
X,392,JPN,50,BGD,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,72155957.0
X,392,JPN,51,ARM,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,2468969.0
X,392,JPN,52,BRB,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,1136788.0
X,392,JPN,56,BEL,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,1328813036.0
X,392,JPN,60,BMU,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",N/A,,859970.0
